CnBio_ID,CnSmryAct_1_Ttal_nmbr_f_Actins,CnSmryGft_1_Total_Gift_amount
"20154096","1","$250.00"
"20154097","0","$90.00"
"20154098","2","$90.00"
"20154099","0","$90.00"
"20154100","0","$125.00"
"20154105","4","$180.00"
"20154106","0","$60.00"
"20154107","4","$430.00"
"20154108","0","$75.00"
"20154109","0","$60.00"
"20154110","0","$60.00"
"20154111","0","$60.00"
"20154112","0","$90.00"
"20154113","0","$60.00"
"20154114","0","$60.00"
"20154115","0","$60.00"
"20154116","0","$150.00"
"20154117","11","$365.00"
"20154118","1","$0.00"
"20154120","0","$0.00"
"20154121","0","$60.00"
"20154122","2","$90.00"
"20154123","0","$90.00"
"20154124","0","$90.00"
"20154125","1","$90.00"
"20154126","0","$0.00"
"20154128","0","$60.00"
"20154129","0","$60.00"
"20154130","0","$60.00"
"20154131","0","$0.00"
"20154132","0","$60.00"
"20154133","3","$130.00"
"20154134","0","$60.00"
"20154135","0","$60.00"
"20154136","0","$60.00"
"20154137","0","$60.00"
"20154138","1","$60.00"
"20154139","0","$60.00"
"20154140","0","$60.00"
"20154141","1","$60.00"
"20154142","0","$60.00"
"20154143","2","$60.00"
"20154144","2","$60.00"
"20154145","1","$60.00"
"20154146","0","$60.00"
"20154147","0","$60.00"
"20154148","0","$60.00"
"20154149","1","$240.00"
"20154150","0","$60.00"
"20154151","5","$230.00"
"20154152","0","$60.00"
"20154153","0","$60.00"
"20154154","0","$60.00"
"20154155","3","$60.00"
"20154156","0","$60.00"
"20154157","8","$130.00"
"20154158","0","$60.00"
"20154159","0","$60.00"
"20154160","0","$60.00"
"20154161","1","$220.00"
"20154162","2","$60.00"
"20154163","1","$60.00"
"20154164","11","$280.00"
"20154165","0","$60.00"
"20154166","0","$60.00"
"20154167","4","$90.00"
"20154168","1","$60.00"
"20154169","2","$575.00"
"20154170","0","$60.00"
"20154171","0","$60.00"
"20154172","1","$60.00"
"20154173","1","$390.00"
"20154174","0","$120.00"
"20154175","0","$190.00"
"20154176","0","$160.00"
"20154177","0","$75.00"
"20154178","0","$75.00"
"20154180","0","$75.00"
"20154181","0","$75.00"
"20154183","0","$75.00"
"20154184","1","$90.00"
"20154185","0","$90.00"
"20154186","0","$90.00"
"20154187","0","$90.00"
"20154188","1","$450.00"
"20154189","1","$90.00"
"20154190","0","$90.00"
"20154191","0","$90.00"
"20154192","1","$90.00"
"20154193","2","$90.00"
"20154194","0","$90.00"
"20154195","0","$90.00"
"20154196","0","$90.00"
"20154197","7","$370.00"
"20154198","0","$90.00"
"20154199","0","$90.00"
"20154200","12","$380.00"
"20154201","2","$180.00"
"20154202","0","$90.00"
"20154203","3","$90.00"
"20154204","0","$90.00"
"20154206","1","$90.00"
"20154207","0","$90.00"
"20154208","0","$90.00"
"20154209","1","$90.00"
"20154210","1","$90.00"
"20154211","0","$90.00"
"20154212","0","$90.00"
"20154213","1","$90.00"
"20154216","0","$0.00"
"20154218","0","$0.00"
"20154219","0","$90.00"
"20154220","0","$60.00"
"20154221","3","$240.00"
"20154222","1","$90.00"
"20154223","0","$125.00"
"20154224","3","$90.00"
"20154225","0","$75.00"
"20154226","0","$50.00"
"20154227","3","$90.00"
"20154228","1","$60.00"
"20154230","1","$90.00"
"20154232","3","$90.00"
"20154234","0","$625.00"
"20154235","3","$90.00"
"20154238","0","$75.00"
"20154239","1","$90.00"
"20154240","0","$75.00"
"20154241","2","$90.00"
"20154242","0","$60.00"
"20154243","0","$75.00"
"20154244","0","$60.00"
"20154245","1","$90.00"
"20154246","0","$90.00"
"20154247","0","$60.00"
"20154248","2","$130.00"
"20154249","1","$60.00"
"20154250","2","$60.00"
"20154251","0","$75.00"
"20154252","0","$60.00"
"20154253","0","$50.00"
"20154254","0","$60.00"
"20154255","1","$60.00"
"20154256","0","$90.00"
"20154257","2","$120.00"
"20154258","0","$165.00"
"20154259","0","$75.00"
"20154260","0","$60.00"
"20154261","1","$90.00"
"20154264","0","$75.00"
"20154265","2","$90.00"
"20154266","0","$90.00"
"20154267","0","$75.00"
"20154268","2","$90.00"
"20154269","0","$75.00"
"20154270","0","$75.00"
"20154271","0","$60.00"
"20154272","0","$215.00"
"20154273","0","$90.00"
"20154274","31","$440.00"
"20154276","1","$60.00"
"20154277","3","$250.00"
"20154278","0","$60.00"
"20154279","0","$90.00"
"20154280","0","$90.00"
"20154281","1","$90.00"
"20154282","0","$75.00"
"20154283","1","$75.00"
"20154284","0","$50.00"
"20154285","1","$75.00"
"20154286","0","$120.00"
"20154289","0","$90.00"
"20154293","0","$60.00"
"20154294","0","$60.00"
"20154295","0","$60.00"
"20154296","0","$60.00"
"20154297","5","$60.00"
"20154298","1","$60.00"
"20154299","0","$60.00"
"20154300","0","$60.00"
"20154301","0","$60.00"
"20154302","0","$310.00"
"20154304","1","$60.00"
"20154305","0","$60.00"
"20154306","1","$60.00"
"20154307","0","$60.00"
"20154308","0","$60.00"
"20154309","0","$60.00"
"20154311","0","$60.00"
"20154312","0","$60.00"
"20154313","0","$60.00"
"20154314","1","$60.00"
"20154315","0","$60.00"
"20154316","0","$75.00"
"20154317","0","$75.00"
"20154318","0","$75.00"
"20154319","0","$75.00"
"20154320","0","$75.00"
"20154321","0","$75.00"
"20154322","0","$75.00"
"20154323","5","$315.00"
"20154324","0","$75.00"
"20154325","5","$215.00"
"20154326","0","$125.00"
"20154327","0","$90.00"
"20154328","0","$90.00"
"20154329","0","$90.00"
"20154330","0","$90.00"
"20154331","0","$90.00"
"20154332","2","$90.00"
"20154333","3","$90.00"
"20154334","1","$90.00"
"20154335","1","$165.00"
"20154336","0","$90.00"
"20154337","0","$90.00"
"20154338","2","$90.00"
"20154339","0","$90.00"
"20154340","0","$90.00"
"20154341","1","$90.00"
"20154342","21","$270.00"
"20154343","3","$90.00"
"20154345","3","$180.00"
"20154346","1","$90.00"
"20154347","2","$90.00"
"20154348","0","$90.00"
"20154349","1","$90.00"
"20154350","1","$180.00"
"20154351","0","$90.00"
"20154352","1","$90.00"
"20154353","1","$90.00"
"20154354","0","$90.00"
"20154355","0","$90.00"
"20154356","0","$90.00"
"20154357","0","$125.00"
"20154358","0","$60.00"
"20154359","2","$0.00"
"20154361","0","$0.00"
"20154363","0","$0.00"
"20154365","0","$0.00"
"20154368","0","$0.00"
"20154369","0","$0.00"
"20154370","0","$0.00"
"20154372","0","$60.00"
"20154373","1","$60.00"
"20154374","0","$60.00"
"20154375","0","$60.00"
"20154376","0","$60.00"
"20154377","1","$75.00"
"20154378","0","$75.00"
"20154379","0","$75.00"
"20154380","7","$75.00"
"20154381","0","$75.00"
"20154382","0","$75.00"
"20154383","0","$75.00"
"20154384","0","$75.00"
"20154385","0","$75.00"
"20154386","0","$75.00"
"20154387","0","$90.00"
"20154388","1","$90.00"
"20154389","3","$180.00"
"20154390","0","$90.00"
"20154391","0","$90.00"
"20154393","0","$305.00"
"20154394","0","$60.00"
"20154396","11","$50.00"
"20154397","8","$275.00"
"20154398","1","$90.00"
"20154399","0","$90.00"
"20154401","0","$75.00"
"20154406","0","$0.00"
"20154407","0","$60.00"
"20154408","0","$60.00"
"20154409","0","$60.00"
"20154410","0","$120.00"
"20154411","1","$60.00"
"20154412","0","$60.00"
"20154413","0","$60.00"
"20154414","0","$60.00"
"20154415","0","$60.00"
"20154416","0","$60.00"
"20154417","2","$60.00"
"20154418","1","$60.00"
"20154419","0","$60.00"
"20154420","0","$60.00"
"20154421","1","$60.00"
"20154422","0","$120.00"
"20154423","3","$330.00"
"20154424","0","$60.00"
"20154426","2","$60.00"
"20154427","0","$60.00"
"20154428","0","$60.00"
"20154430","2","$60.00"
"20154431","0","$60.00"
"20154432","0","$60.00"
"20154433","0","$60.00"
"20154434","0","$60.00"
"20154435","0","$60.00"
"20154436","0","$60.00"
"20154437","0","$60.00"
"20154438","0","$60.00"
"20154439","0","$60.00"
"20154440","0","$60.00"
"20154443","1","$0.00"
"20154444","0","$0.00"
"20154445","0","$0.00"
"20154448","0","$60.00"
"20154449","0","$75.00"
"20154450","0","$90.00"
"20154451","2","$90.00"
"20154452","0","$90.00"
"20154453","6","$290.00"
"20154454","18","$390.00"
"20154455","0","$90.00"
"20154456","0","$90.00"
"20154457","0","$90.00"
"20154458","0","$90.00"
"20154459","0","$90.00"
"20154460","3","$90.00"
"20154461","0","$90.00"
"20154463","2","$90.00"
"20154464","0","$90.00"
"20154465","1","$90.00"
"20154466","1","$90.00"
"20154467","0","$90.00"
"20154468","0","$90.00"
"20154470","2","$60.00"
"20154471","2","$90.00"
"20154472","0","$0.00"
"20154473","0","$60.00"
"20154474","0","$125.00"
"20154475","11","$5,750.00"
"20154477","0","$0.00"
"20154479","1","$90.00"
"20154480","1","$60.00"
"20154481","1","$60.00"
"20154482","3","$865.00"
"20154483","0","$60.00"
"20154484","1","$60.00"
"20154485","0","$90.00"
"20154486","1","$1,000.00"
"20154487","0","$90.00"
"20154488","0","$50.00"
"20154489","0","$90.00"
"20154490","0","$75.00"
"20154491","1","$210.00"
"20154492","0","$60.00"
"20154493","0","$60.00"
"20154494","2","$60.00"
"20154495","0","$90.00"
"20154496","0","$60.00"
"20154497","1","$355.00"
"20154498","1","$90.00"
"20154499","4","$60.00"
"20154500","0","$60.00"
"20154501","1","$60.00"
"20154502","2","$90.00"
"20154503","0","$340.00"
"20154504","0","$75.00"
"20154505","0","$60.00"
"20154506","0","$90.00"
"20154507","3","$215.00"
"20154508","0","$340.00"
"20154509","2","$90.00"
"20154510","1","$90.00"
"20154511","3","$150.00"
"20154512","1","$250.00"
"20154513","0","$60.00"
"20154514","0","$60.00"
"20154515","0","$60.00"
"20154516","0","$60.00"
"20154517","0","$60.00"
"20154518","0","$60.00"
"20154519","0","$60.00"
"20154520","0","$60.00"
"20154521","0","$60.00"
"20154522","0","$60.00"
"20154523","0","$60.00"
"20154525","0","$60.00"
"20154526","5","$130.00"
"20154527","0","$60.00"
"20154528","0","$60.00"
"20154529","0","$60.00"
"20154530","0","$60.00"
"20154531","0","$60.00"
"20154532","0","$60.00"
"20154533","0","$60.00"
"20154534","0","$60.00"
"20154535","0","$60.00"
"20154536","1","$60.00"
"20154537","0","$60.00"
"20154538","0","$60.00"
"20154539","0","$60.00"
"20154540","0","$60.00"
"20154541","1","$60.00"
"20154543","0","$60.00"
"20154544","0","$60.00"
"20154545","0","$60.00"
"20154546","0","$60.00"
"20154547","0","$330.00"
"20154548","0","$60.00"
"20154549","1","$60.00"
"20154550","0","$60.00"
"20154551","1","$60.00"
"20154552","0","$75.00"
"20154553","8","$145.00"
"20154554","0","$75.00"
"20154555","2","$145.00"
"20154556","0","$75.00"
"20154557","0","$75.00"
"20154558","0","$75.00"
"20154559","0","$75.00"
"20154560","0","$75.00"
"20154561","0","$75.00"
"20154562","0","$75.00"
"20154564","3","$120.00"
"20154565","7","$840.00"
"20154566","1","$90.00"
"20154567","0","$90.00"
"20154569","0","$270.00"
"20154570","0","$90.00"
"20154571","0","$90.00"
"20154572","1","$90.00"
"20154573","5","$90.00"
"20154574","0","$90.00"
"20154575","0","$90.00"
"20154576","0","$90.00"
"20154577","0","$90.00"
"20154578","2","$90.00"
"20154579","2","$90.00"
"20154580","0","$90.00"
"20154581","0","$90.00"
"20154582","0","$90.00"
"20154583","1","$180.00"
"20154584","0","$90.00"
"20154585","2","$90.00"
"20154586","0","$90.00"
"20154587","0","$90.00"
"20154588","1","$90.00"
"20154589","2","$265.00"
"20154590","0","$90.00"
"20154591","1","$200.00"
"20154592","1","$90.00"
"20154593","0","$90.00"
"20154594","0","$90.00"
"20154595","0","$90.00"
"20154596","0","$90.00"
"20154599","0","$90.00"
"20154600","1","$90.00"
"20154601","2","$90.00"
"20154602","0","$90.00"
"20154603","0","$90.00"
"20154604","0","$90.00"
"20154605","0","$90.00"
"20154606","0","$90.00"
"20154607","0","$90.00"
"20154608","0","$90.00"
"20154609","0","$90.00"
"20154610","1","$90.00"
"20154611","0","$90.00"
"20154612","0","$90.00"
"20154613","5","$180.00"
"20154614","0","$90.00"
"20154615","0","$90.00"
"20154616","0","$90.00"
"20154617","0","$90.00"
"20154618","37","$390.00"
"20154619","0","$90.00"
"20154620","0","$125.00"
"20154621","0","$0.00"
"20154622","0","$0.00"
"20154623","0","$0.00"
"20154626","0","$0.00"
"20154627","0","$0.00"
"20154628","3","$300.00"
"20154629","1","$0.00"
"20154631","0","$0.00"
"20154636","0","$0.00"
"20154638","0","$0.00"
"20154639","1","$0.00"
"20154643","0","$0.00"
"20154644","4","$270.00"
"20154645","0","$90.00"
"20154646","0","$90.00"
"20154647","4","$310.00"
"20154649","0","$60.00"
"20154650","1","$75.00"
"20154653","0","$90.00"
"20154654","0","$0.00"
"20154655","0","$150.00"
"20154656","0","$50.00"
"20154657","3","$220.00"
"20154659","0","$60.00"
"20154660","0","$60.00"
"20154661","0","$60.00"
"20154662","1","$60.00"
"20154663","0","$60.00"
"20154664","0","$60.00"
"20154665","24","$300.00"
"20154666","0","$60.00"
"20154667","0","$60.00"
"20154668","0","$60.00"
"20154669","0","$60.00"
"20154670","3","$60.00"
"20154671","0","$60.00"
"20154672","0","$60.00"
"20154673","1","$60.00"
"20154674","1","$60.00"
"20154675","1","$60.00"
"20154676","0","$60.00"
"20154677","0","$60.00"
"20154678","1","$60.00"
"20154679","0","$60.00"
"20154680","0","$60.00"
"20154681","19","$60.00"
"20154682","0","$60.00"
"20154684","2","$60.00"
"20154685","1","$60.00"
"20154686","1","$325.00"
"20154687","0","$75.00"
"20154688","2","$75.00"
"20154689","0","$75.00"
"20154690","0","$75.00"
"20154691","0","$75.00"
"20154692","0","$75.00"
"20154693","0","$75.00"
"20154695","0","$75.00"
"20154697","1","$90.00"
"20154698","2","$180.00"
"20154700","0","$90.00"
"20154701","0","$90.00"
"20154702","0","$90.00"
"20154703","0","$90.00"
"20154704","0","$90.00"
"20154705","0","$90.00"
"20154706","1","$90.00"
"20154707","0","$90.00"
"20154708","0","$90.00"
"20154709","0","$90.00"
"20154710","0","$90.00"
"20154711","0","$90.00"
"20154712","0","$90.00"
"20154713","2","$90.00"
"20154717","0","$0.00"
"20154718","1","$75.00"
"20154719","2","$0.00"
"20154721","0","$0.00"
"20154722","1","$60.00"
"20154723","1","$50.00"
"20154728","0","$90.00"
"20154729","0","$60.00"
"20154730","0","$60.00"
"20154731","1","$450.00"
"20154732","1","$90.00"
"20154733","0","$75.00"
"20154734","0","$60.00"
"20154735","1","$75.00"
"20154736","0","$90.00"
"20154737","1","$330.00"
"20154738","0","$340.00"
"20154739","1","$60.00"
"20154740","2","$60.00"
"20154741","0","$145.00"
"20154742","0","$60.00"
"20154743","1","$60.00"
"20154744","0","$60.00"
"20154745","10","$290.00"
"20154746","0","$75.00"
"20154747","0","$60.00"
"20154748","0","$60.00"
"20154749","0","$60.00"
"20154750","1","$60.00"
"20154751","0","$90.00"
"20154752","0","$90.00"
"20154753","0","$75.00"
"20154754","7","$60.00"
"20154755","0","$60.00"
"20154756","1","$90.00"
"20154757","1","$60.00"
"20154758","0","$0.00"
"20154760","1","$90.00"
"20154761","0","$75.00"
"20154762","3","$270.00"
"20154763","1","$185.00"
"20154764","2","$90.00"
"20154765","3","$90.00"
"20154766","0","$90.00"
"20154768","0","$50.00"
"20154769","6","$100.00"
"20154770","1","$60.00"
"20154771","0","$60.00"
"20154772","0","$60.00"
"20154773","0","$60.00"
"20154774","0","$60.00"
"20154775","0","$60.00"
"20154776","0","$60.00"
"20154777","3","$60.00"
"20154778","2","$60.00"
"20154779","0","$270.00"
"20154780","1","$60.00"
"20154781","0","$60.00"
"20154782","0","$60.00"
"20154783","0","$60.00"
"20154784","1","$60.00"
"20154785","1","$120.00"
"20154786","0","$60.00"
"20154787","0","$60.00"
"20154788","0","$60.00"
"20154789","1","$60.00"
"20154790","0","$60.00"
"20154791","0","$60.00"
"20154793","0","$75.00"
"20154794","0","$250.00"
"20154795","4","$90.00"
"20154796","0","$60.00"
"20154800","0","$0.00"
"20154801","0","$500.00"
"20154803","0","$60.00"
"20154804","0","$60.00"
"20154805","0","$60.00"
"20154806","1","$60.00"
"20154807","0","$60.00"
"20154808","1","$180.00"
"20154810","1","$60.00"
"20154811","1","$60.00"
"20154812","1","$60.00"
"20154813","1","$75.00"
"20154814","0","$75.00"
"20154815","0","$75.00"
"20154816","0","$75.00"
"20154817","0","$75.00"
"20154818","1","$75.00"
"20154819","1","$75.00"
"20154820","0","$75.00"
"20154821","0","$75.00"
"20154822","0","$75.00"
"20154823","2","$90.00"
"20154824","0","$90.00"
"20154825","0","$90.00"
"20154826","2","$90.00"
"20154827","0","$90.00"
"20154828","0","$90.00"
"20154829","1","$90.00"
"20154830","7","$90.00"
"20154831","0","$90.00"
"20154832","0","$90.00"
"20154833","0","$90.00"
"20154834","2","$90.00"
"20154835","1","$90.00"
"20154836","2","$90.00"
"20154837","0","$90.00"
"20154838","0","$90.00"
"20154839","0","$90.00"
"20154840","0","$90.00"
"20154841","2","$90.00"
"20154842","1","$90.00"
"20154843","0","$500.00"
"20154846","18","$120.00"
"20154847","0","$0.00"
"20154849","0","$0.00"
"20154850","0","$0.00"
"20154851","0","$0.00"
"20154852","0","$0.00"
"20154853","0","$60.00"
"20154854","0","$60.00"
"20154855","0","$60.00"
"20154856","0","$60.00"
"20154857","0","$60.00"
"20154858","1","$60.00"
"20154859","0","$60.00"
"20154860","0","$60.00"
"20154861","3","$340.00"
"20154862","0","$60.00"
"20154863","0","$60.00"
"20154864","0","$60.00"
"20154865","0","$60.00"
"20154866","1","$60.00"
"20154867","0","$60.00"
"20154868","0","$60.00"
"20154869","0","$60.00"
"20154870","0","$60.00"
"20154871","9","$455.00"
"20154872","0","$60.00"
"20154873","0","$60.00"
"20154874","0","$60.00"
"20154875","1","$60.00"
"20154876","7","$420.00"
"20154878","1","$0.00"
"20154881","0","$375.00"
"20154882","0","$75.00"
"20154883","0","$75.00"
"20154885","0","$75.00"
"20154886","0","$75.00"
"20154887","0","$75.00"
"20154888","0","$75.00"
"20154889","1","$75.00"
"20154890","0","$75.00"
"20154891","1","$90.00"
"20154892","0","$200.00"
"20154893","0","$90.00"
"20154894","0","$90.00"
"20154895","0","$90.00"
"20154896","0","$90.00"
"20154897","1","$90.00"
"20154898","0","$90.00"
"20154899","0","$90.00"
"20154900","0","$90.00"
"20154901","0","$90.00"
"20154902","1","$90.00"
"20154903","1","$690.00"
"20154904","0","$90.00"
"20154905","0","$90.00"
"20154906","0","$90.00"
"20154907","2","$90.00"
"20154908","0","$90.00"
"20154909","0","$90.00"
"20154910","0","$60.00"
"20154911","5","$180.00"
"20154912","0","$375.00"
"20154913","0","$90.00"
"20154914","10","$180.00"
"20154915","1","$250.00"
"20154916","0","$60.00"
"20154917","0","$50.00"
"20154919","0","$0.00"
"20154920","0","$125.00"
"20154921","0","$60.00"
"20154922","3","$150.00"
"20154923","3","$370.00"
"20154924","0","$60.00"
"20154925","3","$290.00"
"20154926","0","$60.00"
"20154927","0","$60.00"
"20154928","1","$345.00"
"20154929","0","$75.00"
"20154930","0","$75.00"
"20154932","0","$200.00"
"20154933","2","$90.00"
"20154934","1","$90.00"
"20154935","0","$90.00"
"20154936","0","$90.00"
"20154937","0","$90.00"
"20154938","0","$125.00"
"20154940","0","$0.00"
"20154941","0","$0.00"
"20154943","0","$0.00"
"20154944","0","$0.00"
"20154946","0","$0.00"
"20154947","0","$50.00"
"20154948","0","$60.00"
"20154949","1","$60.00"
"20154950","7","$340.00"
"20154951","2","$120.00"
"20154952","0","$60.00"
"20154953","0","$60.00"
"20154954","1","$60.00"
"20154955","0","$60.00"
"20154956","1","$60.00"
"20154957","1","$60.00"
"20154958","0","$60.00"
"20154959","1","$130.00"
"20154960","0","$60.00"
"20154961","0","$60.00"
"20154962","2","$210.00"
"20154964","0","$60.00"
"20154965","0","$60.00"
"20154966","0","$75.00"
"20154967","0","$75.00"
"20154968","0","$75.00"
"20154969","2","$355.00"
"20154970","0","$75.00"
"20154971","0","$0.00"
"20154974","1","$0.00"
"20154975","0","$0.00"
"20154977","1","$90.00"
"20154978","2","$320.00"
"20154979","3","$75.00"
"20154980","1","$475.00"
"20154982","0","$0.00"
"20154983","0","$0.00"
"20154989","3","$0.00"
"20155004","0","$0.00"
"20155023","0","$0.00"
"20155079","0","$0.00"
"20155095","0","$0.00"
"20155103","0","$140.00"
"20155134","0","$0.00"
"20155151","0","$70.00"
"20155152","0","$0.00"
"20155173","0","$0.00"
"20155176","0","$35.00"
"20155177","0","$0.00"
"20155178","0","$0.00"
"20155180","0","$105.00"
"20155192","0","$0.00"
"20155206","0","$0.00"
"20155241","0","$0.00"
